transaction_id,product_id,customer_id,transaction_date,comparison date,recency (days),online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,
15393,98,2176,28/06/2017,30/12/2017,185,TRUE,Approved,OHM Cycles,Standard,medium,medium,$795.34,$101.58,17/06/2015,$693.76,F,79,09/11/1962,Accountant II,Property,High Net Worth,N,Yes,12,
15394,61,3286,02/04/2017,30/12/2017,272,FALSE,Approved,OHM Cycles,Standard,low,medium,$71.16,$56.93,17/06/2015,$14.23,M,23,02/06/1961,Assistant Media Planner,Entertainment,Mass Customer,N,No,20,
15395,8,2300,13/12/2017,30/12/2017,17,TRUE,Approved,Solex,Road,medium,small,"$1,703.52","$1,516.13",07/12/2005,$187.39,M,20,26/09/1998,0,Financial Services,Mass Customer,N,Yes,3,
15396,0,3380,29/07/2017,30/12/2017,154,FALSE,Approved,OHM Cycles,Standard,high,medium,$227.88,$136.73,07/02/2003,$91.15,M,41,09/01/1955,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14,
15397,85,288,16/11/2017,30/12/2017,44,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,22/05/2000,$827.16,M,71,08/09/1985,0,Manufacturing,High Net Worth,N,No,9,
15398,80,398,11/01/2017,30/12/2017,353,FALSE,Approved,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,25/01/1997,$139.23,F,20,18/01/1969,0,Retail,Affluent Customer,N,No,11,
15399,72,914,18/06/2017,30/12/2017,195,FALSE,Approved,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,22/05/2000,$90.10,M,73,16/06/1999,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2,
15400,70,312,17/12/2017,30/12/2017,13,FALSE,Approved,Trek Bicycles,Standard,high,medium,$495.72,$297.43,06/12/2016,$198.29,M,44,17/03/1958,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,
15401,72,253,24/09/2017,30/12/2017,97,FALSE,Approved,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,09/09/2003,$90.10,F,82,11/05/1997,Food Chemist,Health,Mass Customer,N,Yes,1,
15402,64,2683,22/05/2017,30/12/2017,222,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,11/04/2015,$872.89,F,81,14/04/1965,Biostatistician II,n/a,Affluent Customer,N,Yes,6,
15403,15,2531,20/01/2017,30/12/2017,344,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,24/08/2011,"$1,279.40",M,48,20/08/1981,Teacher,Property,High Net Worth,N,Yes,8,
15404,3,2510,26/04/2017,30/12/2017,248,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,16/09/2013,"$1,702.55",M,43,10/04/1973,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7,
15405,32,2687,07/01/2017,30/12/2017,357,TRUE,Approved,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,10/09/2003,$471.60,M,67,28/01/1962,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20,
15406,76,447,22/06/2017,30/12/2017,191,TRUE,Approved,WeareA2B,Standard,low,medium,$642.31,$513.85,10/07/1991,$128.46,F,98,06/11/2001,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1,
15407,69,3070,05/08/2017,30/12/2017,147,FALSE,Approved,Giant Bicycles,Road,medium,medium,$792.90,$594.68,10/01/2011,$198.22,F,74,27/07/1998,Account Executive,Health,Affluent Customer,N,Yes,1,
15408,35,2849,26/01/2017,30/12/2017,338,TRUE,Approved,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,15/09/2012,$448.68,M,65,27/03/1994,0,n/a,High Net Worth,N,Yes,2,
15409,54,807,11/10/2017,30/12/2017,80,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,12/04/2009,"$1,279.40",F,48,25/11/1980,Safety Technician I,n/a,Affluent Customer,N,No,16,
15410,32,2562,16/04/2017,30/12/2017,258,TRUE,Approved,Giant Bicycles,Standard,medium,medium,$642.70,$211.37,22/03/2002,$431.33,M,98,26/09/1980,Internal Auditor,Retail,Mass Customer,N,No,13,
15411,91,3449,03/08/2017,30/12/2017,149,TRUE,Approved,WeareA2B,Standard,low,medium,$642.31,$513.85,18/12/2004,$128.46,F,52,26/09/1974,VP Quality Control,Argiculture,High Net Worth,N,Yes,3,
15412,83,1270,19/02/2017,30/12/2017,314,TRUE,Approved,Solex,Touring,medium,large,"$2,083.94",$675.03,16/09/2013,"$1,408.91",M,72,27/02/1983,Paralegal,Financial Services,Affluent Customer,N,No,10,
15413,0,3086,15/10/2017,30/12/2017,76,FALSE,Approved,OHM Cycles,Standard,low,medium,$71.16,$56.93,17/06/2015,$14.23,U,18,00/01/1900,Biostatistician I,IT,High Net Worth,N,No,0,
15414,51,3240,05/05/2017,30/12/2017,239,TRUE,Approved,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",21/01/1991,$802.26,M,90,04/09/1976,Chief Design Engineer,n/a,Mass Customer,N,Yes,6,
15415,85,2457,08/11/2017,30/12/2017,52,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,10/08/2015,$827.16,M,70,12/04/1975,Developer IV,IT,High Net Worth,N,Yes,15,
15416,21,1088,04/09/2017,30/12/2017,117,TRUE,Approved,WeareA2B,Touring,medium,medium,"$1,466.68",$363.25,09/11/1996,"$1,103.43",F,19,21/07/1989,Design Engineer,n/a,High Net Worth,N,Yes,3,
15417,72,1187,12/05/2017,30/12/2017,232,FALSE,Approved,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,06/12/2016,$90.10,M,65,21/10/1998,0,Financial Services,Mass Customer,N,No,1,
15418,0,2358,11/06/2017,30/12/2017,202,TRUE,Approved,Trek Bicycles,Standard,high,medium,$495.72,$297.43,06/12/2016,$198.29,M,26,01/05/1959,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,
15419,1,3436,19/08/2017,30/12/2017,133,FALSE,Approved,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,14/11/2016,$448.68,F,4,22/11/1958,0,Financial Services,Mass Customer,N,Yes,5,
15420,64,260,21/01/2017,30/12/2017,343,FALSE,Approved,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",05/11/2010,$217.51,F,47,30/08/1979,Senior Quality Engineer,Health,High Net Worth,N,Yes,22,
15421,63,1359,21/09/2017,30/12/2017,100,FALSE,Approved,Solex,Standard,medium,medium,"$1,483.20",$99.59,17/12/1998,"$1,383.61",F,54,24/02/1993,Help Desk Technician,Retail,Mass Customer,N,No,6,
15422,99,2043,13/08/2017,30/12/2017,139,FALSE,Approved,OHM Cycles,Standard,medium,medium,"$1,227.34",$770.89,10/08/1994,$456.45,F,67,05/09/1977,Software Consultant,n/a,Mass Customer,N,No,7,
15423,43,1080,07/09/2017,30/12/2017,114,FALSE,Approved,Solex,Standard,medium,medium,"$1,151.96",$649.49,09/05/2011,$502.47,F,70,26/12/1999,Speech Pathologist,Property,Mass Customer,N,Yes,2,
15424,63,215,30/06/2017,30/12/2017,183,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,11/10/1992,"$1,230.30",F,37,24/06/1974,Assistant Professor,Retail,High Net Worth,N,Yes,18,
15425,85,2014,04/06/2017,30/12/2017,209,TRUE,Approved,WeareA2B,Standard,medium,medium,$752.64,$205.36,26/07/1999,$547.28,F,49,25/05/1990,Associate Professor,Manufacturing,Mass Customer,N,Yes,8,
15426,56,2963,29/04/2017,30/12/2017,245,TRUE,Approved,OHM Cycles,Standard,medium,medium,$183.86,$137.90,17/12/1998,$45.96,U,17,00/01/1900,Safety Technician II,IT,Affluent Customer,N,Yes,0,
15427,82,2508,31/08/2017,30/12/2017,121,FALSE,Approved,Norco Bicycles,Standard,high,medium,"$1,148.64",$689.18,02/10/1992,$459.46,M,98,04/11/1996,Information Systems Manager,n/a,Mass Customer,N,No,3,
15428,55,1861,17/03/2017,30/12/2017,288,FALSE,Approved,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,24/08/2011,"$1,295.43",F,26,18/07/1967,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8,
15429,0,1209,21/08/2017,30/12/2017,131,FALSE,Approved,Solex,Standard,medium,medium,$478.16,$298.72,05/11/2010,$179.44,M,40,06/09/1977,Senior Developer,Property,High Net Worth,N,Yes,11,
15430,98,2337,21/05/2017,30/12/2017,223,FALSE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,16/01/2004,$143.36,F,47,11/01/2000,Programmer Analyst II,Health,Mass Customer,N,No,1,
15431,15,2427,01/11/2017,30/12/2017,59,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,04/10/1997,"$1,279.40",F,20,15/10/1998,Senior Developer,n/a,High Net Worth,N,Yes,2,
15432,85,1813,09/01/2017,30/12/2017,355,FALSE,Approved,WeareA2B,Standard,medium,medium,$752.64,$205.36,02/08/2015,$547.28,F,45,19/05/2001,Technical Writer,Manufacturing,Mass Customer,N,No,1,
15433,74,1958,21/08/2017,30/12/2017,131,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,22/05/2000,$827.16,F,62,01/09/1985,Professor,n/a,Mass Customer,N,No,22,
15434,80,157,07/07/2017,30/12/2017,176,FALSE,Approved,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,25/01/1997,$139.23,M,97,23/11/1974,Financial Advisor,Financial Services,Affluent Customer,N,No,16,
15435,82,2060,15/02/2017,30/12/2017,318,FALSE,Approved,Norco Bicycles,Standard,high,medium,"$1,148.64",$689.18,10/08/2015,$459.46,F,17,23/01/1959,Statistician II,Financial Services,Mass Customer,N,No,17,
15436,95,3272,10/03/2017,30/12/2017,295,TRUE,Approved,Giant Bicycles,Standard,medium,large,$569.56,$528.43,10/09/2003,$41.13,M,75,04/06/1993,Payment Adjustment Coordinator,n/a,Affluent Customer,N,No,9,
15437,24,2686,06/12/2017,30/12/2017,24,FALSE,Approved,Solex,Road,medium,large,"$1,777.80",$820.78,07/05/2011,$957.02,M,63,21/05/1996,Automation Specialist II,Financial Services,Affluent Customer,N,No,4,
15438,51,2580,30/07/2017,30/12/2017,153,FALSE,Approved,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",12/04/2009,$802.26,F,27,04/07/1988,Teacher,Financial Services,Mass Customer,N,Yes,13,
15439,61,739,21/04/2017,30/12/2017,253,FALSE,Approved,OHM Cycles,Standard,low,medium,$71.16,$56.93,17/06/2015,$14.23,M,36,13/12/1964,Senior Editor,Manufacturing,Mass Customer,N,No,8,
15440,33,499,14/04/2017,30/12/2017,260,FALSE,Approved,Giant Bicycles,Standard,medium,small,"$1,311.44","$1,167.18",11/10/1992,$144.26,M,39,15/03/1961,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19,
15441,13,1410,04/04/2017,30/12/2017,270,TRUE,Approved,Solex,Standard,medium,medium,"$1,577.53",$826.51,21/01/1991,$751.02,F,10,22/01/1997,Marketing Manager,Retail,High Net Worth,N,Yes,6,
15442,46,3253,07/04/2017,30/12/2017,267,FALSE,Approved,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,07/06/2010,"$1,544.61",F,42,10/02/1990,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,
15443,34,3077,14/12/2017,30/12/2017,16,FALSE,Approved,Norco Bicycles,Road,high,large,$774.53,$464.72,04/06/2012,$309.81,M,19,11/08/2000,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2,
15444,98,809,04/04/2017,30/12/2017,270,TRUE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,16/01/2004,$143.36,F,83,23/10/1977,Biostatistician III,Health,Mass Customer,N,No,18,
15445,63,135,06/09/2017,30/12/2017,115,TRUE,Approved,Solex,Standard,medium,medium,"$1,483.20",$99.59,17/12/1998,"$1,383.61",F,18,18/01/1975,Internal Auditor,IT,Mass Customer,N,No,3,
15446,23,2478,24/08/2017,30/12/2017,128,,Approved,Norco Bicycles,Mountain,low,small,$688.63,$612.88,10/11/2006,$75.75,M,85,07/07/1966,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10,
15447,28,2725,07/07/2017,30/12/2017,176,TRUE,Approved,Norco Bicycles,Standard,medium,small,"$1,216.14","$1,082.36",05/08/1991,$133.78,F,20,19/06/1965,Senior Quality Engineer,Property,Affluent Customer,N,No,11,
15448,15,2635,21/03/2017,30/12/2017,284,FALSE,Approved,Norco Bicycles,Standard,low,medium,$958.74,$748.90,07/12/2005,$209.84,M,45,03/01/1959,Nurse,Retail,Mass Customer,N,No,14,
15449,20,2760,11/07/2017,30/12/2017,172,FALSE,Approved,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",05/05/2010,$195.34,M,55,19/04/1976,Teacher,Property,Mass Customer,N,No,11,
15450,85,2277,05/10/2017,30/12/2017,86,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,10/10/2014,$827.16,F,44,22/08/1963,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,
15451,87,1683,12/06/2017,30/12/2017,201,FALSE,Approved,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,16/12/1998,$471.60,U,72,00/01/1900,Budget/Accounting Analyst I,IT,Mass Customer,N,Yes,0,
15452,73,2932,08/02/2017,30/12/2017,325,TRUE,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,31/08/2002,"$1,612.25",M,4,18/04/1985,Account Representative I,IT,Mass Customer,N,No,17,
15453,29,2316,07/06/2017,30/12/2017,206,TRUE,Approved,Norco Bicycles,Road,medium,medium,$543.39,$407.54,19/12/1995,$135.85,M,79,21/03/1978,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,
15454,64,1446,10/05/2017,30/12/2017,234,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,18/05/2012,$872.89,M,51,15/04/1987,Engineer I,Manufacturing,Mass Customer,N,No,17,
15455,52,190,11/04/2017,30/12/2017,263,FALSE,Approved,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,25/11/2001,$450.77,F,42,04/02/1979,Registered Nurse,Health,Affluent Customer,N,No,10,
15456,73,89,23/10/2017,30/12/2017,68,FALSE,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,10/10/2014,"$1,612.25",M,74,22/01/1967,Speech Pathologist,Health,Mass Customer,N,Yes,14,
15457,98,3133,13/03/2017,30/12/2017,292,FALSE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,16/01/2004,$143.36,F,89,10/05/1999,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,
15458,24,1530,04/05/2017,30/12/2017,240,FALSE,Approved,Solex,Road,medium,large,"$1,777.80",$820.78,23/06/1999,$957.02,M,89,12/01/1976,Pharmacist,Health,Mass Customer,N,Yes,9,
15459,87,2286,14/03/2017,30/12/2017,291,TRUE,Approved,OHM Cycles,Standard,medium,medium,"$1,636.90",$44.71,20/08/2010,"$1,592.19",F,20,02/06/1995,Staff Scientist,Manufacturing,High Net Worth,N,No,5,
15460,88,2857,09/06/2017,30/12/2017,204,FALSE,Approved,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,10/09/2003,$817.36,F,9,05/04/1957,Biostatistician I,Manufacturing,Mass Customer,N,Yes,17,
15461,48,827,25/03/2017,30/12/2017,280,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,28/07/2014,$812.44,F,90,07/05/1996,0,Health,Affluent Customer,N,No,5,
15462,16,1248,24/10/2017,30/12/2017,67,FALSE,Approved,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",10/05/1997,$182.81,F,31,18/12/1963,General Manager,n/a,Affluent Customer,N,Yes,7,
15463,0,1200,29/05/2017,30/12/2017,215,FALSE,Approved,Solex,Standard,medium,medium,$100.35,$75.26,26/07/1999,$25.09,F,38,30/04/1974,Librarian,Entertainment,High Net Worth,N,No,18,
15464,65,2412,13/12/2017,30/12/2017,17,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,21/05/2015,"$1,028.76",F,77,26/05/1981,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,
15465,0,907,31/08/2017,30/12/2017,121,TRUE,Approved,Trek Bicycles,Road,medium,medium,$290.62,$215.14,10/05/2005,$75.48,M,51,25/12/1978,Sales Associate,Property,High Net Worth,N,Yes,17,
15466,88,3105,27/04/2017,30/12/2017,247,TRUE,Approved,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,16/12/1998,$817.36,M,88,14/10/1965,Teacher,Health,Mass Customer,N,No,12,
15467,22,3010,11/09/2017,30/12/2017,110,TRUE,Approved,WeareA2B,Standard,medium,medium,$60.34,$45.26,15/07/1993,$15.08,F,16,20/05/1970,0,n/a,Affluent Customer,N,No,5,
15468,64,443,18/04/2017,30/12/2017,256,FALSE,Approved,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",23/06/1993,$217.51,F,21,26/03/1972,0,Argiculture,High Net Worth,N,Yes,10,
15469,67,1746,16/09/2017,30/12/2017,105,TRUE,Approved,Solex,Standard,medium,large,"$1,071.23",$380.74,05/04/1996,$690.49,M,58,05/01/1962,Operator,IT,High Net Worth,N,No,6,
15470,45,1793,31/10/2017,30/12/2017,60,TRUE,Approved,Solex,Standard,medium,medium,$441.49,$84.99,10/04/2012,$356.50,M,19,14/06/1989,Actuary,Financial Services,Mass Customer,N,Yes,2,
15471,0,2693,29/12/2017,30/12/2017,1,TRUE,Approved,Solex,Standard,medium,medium,$71.49,$53.62,15/09/2012,$17.87,M,91,11/04/1968,Research Assistant III,Health,High Net Worth,N,Yes,16,
15472,85,291,17/08/2017,30/12/2017,135,TRUE,Approved,WeareA2B,Standard,medium,medium,$752.64,$205.36,02/08/2015,$547.28,F,63,22/10/1971,Assistant Media Planner,Entertainment,Mass Customer,N,No,4,
15473,100,1781,21/12/2017,30/12/2017,9,TRUE,Approved,Norco Bicycles,Road,medium,medium,"$1,036.59",$206.35,06/05/1991,$830.24,M,63,26/07/1965,Data Coordiator,n/a,Affluent Customer,N,No,17,
15474,41,3494,24/07/2017,30/12/2017,159,FALSE,Approved,Norco Bicycles,Standard,low,medium,$958.74,$748.90,07/12/2005,$209.84,M,72,24/12/1998,Account Representative IV,Argiculture,High Net Worth,N,No,1,
15475,82,1701,06/02/2017,30/12/2017,327,TRUE,Approved,Giant Bicycles,Road,medium,medium,"$1,538.99",$829.65,04/02/2016,$709.34,M,11,24/04/1963,0,Manufacturing,High Net Worth,N,No,17,
15476,0,246,14/04/2017,30/12/2017,260,FALSE,Approved,OHM Cycles,Road,high,large,$12.01,$7.21,08/03/2009,$4.80,F,63,28/02/1991,Technical Writer,Manufacturing,High Net Worth,N,No,9,
15477,46,1855,29/07/2017,30/12/2017,154,TRUE,Approved,Solex,Standard,low,medium,"$1,289.85",$74.51,16/02/2003,"$1,215.34",M,2,08/07/1971,Librarian,Entertainment,Mass Customer,N,Yes,18,
15478,90,2560,28/07/2017,30/12/2017,155,TRUE,Approved,Norco Bicycles,Standard,low,medium,$363.01,$290.41,10/05/2005,$72.60,M,7,01/10/1980,Developer IV,n/a,Mass Customer,N,No,21,
15479,66,3286,11/08/2017,30/12/2017,141,TRUE,Approved,Giant Bicycles,Road,low,small,$590.26,$525.33,05/11/2010,$64.93,M,23,02/06/1961,Assistant Media Planner,Entertainment,Mass Customer,N,No,20,
15480,92,3246,17/09/2017,30/12/2017,104,TRUE,Approved,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",06/05/1991,$155.65,F,73,20/05/1968,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4,
15481,8,919,30/04/2017,30/12/2017,244,TRUE,Approved,Solex,Road,medium,small,"$1,703.52","$1,516.13",04/08/2007,$187.39,M,48,17/07/1987,Registered Nurse,Health,Mass Customer,N,Yes,13,
15482,74,2946,06/08/2017,30/12/2017,146,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,10/07/1991,$827.16,M,14,21/11/1990,0,Property,Mass Customer,N,Yes,7,
15483,84,448,04/03/2017,30/12/2017,301,FALSE,Approved,Giant Bicycles,Road,medium,medium,$792.90,$594.68,02/10/1992,$198.22,F,34,26/04/1995,Software Engineer III,IT,High Net Worth,N,No,3,
15484,10,228,14/10/2017,30/12/2017,77,FALSE,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,31/08/2002,"$1,612.25",F,59,25/05/1986,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,
15485,0,2866,19/03/2017,30/12/2017,286,TRUE,Approved,Solex,Standard,medium,medium,$100.35,$75.26,26/07/1999,$25.09,M,10,26/06/1995,0,Health,High Net Worth,N,No,7,
15486,32,2434,30/11/2017,30/12/2017,30,FALSE,Approved,Giant Bicycles,Standard,medium,medium,$642.70,$211.37,22/03/2002,$431.33,M,40,17/11/1956,Environmental Specialist,n/a,Affluent Customer,N,No,18,
15487,80,2385,20/09/2017,30/12/2017,101,TRUE,Approved,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,25/01/1997,$139.23,M,70,17/12/1958,Dental Hygienist,Health,Mass Customer,N,No,8,
15488,64,906,01/04/2017,30/12/2017,273,TRUE,Approved,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",21/05/2015,$217.51,M,73,30/12/1998,Financial Analyst,Financial Services,High Net Worth,N,Yes,3,
15489,64,1313,14/09/2017,30/12/2017,107,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,18/05/2012,$872.89,M,59,09/02/1986,Analyst Programmer,Property,Mass Customer,N,No,22,
15490,64,117,13/01/2017,30/12/2017,351,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,22/05/2000,$872.89,F,75,23/02/1982,Marketing Manager,Manufacturing,Mass Customer,N,No,15,
15491,38,2096,05/02/2017,30/12/2017,328,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,07/02/2003,"$1,702.55",F,74,21/05/1969,Programmer III,Telecommunications,High Net Worth,N,Yes,12,
15492,83,2765,24/03/2017,30/12/2017,281,TRUE,Approved,Solex,Touring,medium,large,"$2,083.94",$675.03,07/08/2004,"$1,408.91",M,68,12/04/1985,0,IT,Mass Customer,N,Yes,7,
15493,1,2816,14/11/2017,30/12/2017,46,TRUE,Approved,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,02/12/2012,$448.68,F,87,25/11/1989,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14,
15494,12,3145,22/06/2017,30/12/2017,191,FALSE,Approved,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,10/07/1991,"$1,055.82",M,17,17/06/1978,Paralegal,Financial Services,High Net Worth,N,Yes,7,
15495,50,2740,06/02/2017,30/12/2017,327,TRUE,Approved,WeareA2B,Standard,medium,small,$175.89,$131.92,21/07/2003,$43.97,F,61,02/02/1963,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12,
15496,9,1516,17/07/2017,30/12/2017,166,TRUE,Approved,OHM Cycles,Road,medium,medium,$742.54,$667.40,07/11/1991,$75.14,M,6,12/07/1967,VP Sales,IT,Affluent Customer,N,No,19,
15497,75,1181,16/09/2017,30/12/2017,105,FALSE,Approved,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,22/05/2006,"$1,010.02",F,2,06/06/1978,Tax Accountant,Argiculture,Mass Customer,N,No,8,
15498,90,2036,11/09/2017,30/12/2017,110,FALSE,Approved,Norco Bicycles,Standard,low,medium,$363.01,$290.41,10/05/2005,$72.60,F,11,29/04/1977,0,n/a,Mass Customer,N,No,17,
15499,52,419,21/05/2017,30/12/2017,223,FALSE,Approved,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,25/11/2001,$450.77,F,34,26/01/1981,VP Marketing,Manufacturing,Affluent Customer,N,No,17,
15500,27,3143,10/12/2017,30/12/2017,20,FALSE,Approved,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,23/06/1999,$110.81,F,0,24/10/1996,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5,
15501,86,2123,18/01/2017,30/12/2017,346,TRUE,Approved,OHM Cycles,Standard,medium,medium,$235.63,$125.07,07/08/2004,$110.56,F,36,19/03/1993,Software Engineer II,Manufacturing,Affluent Customer,N,No,2,
15502,13,239,03/01/2017,30/12/2017,361,TRUE,Approved,Solex,Standard,medium,medium,"$1,163.89",$589.27,09/07/2016,$574.62,M,62,13/12/1992,Registered Nurse,Health,Affluent Customer,N,No,3,
15503,20,103,05/09/2017,30/12/2017,116,FALSE,Approved,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",05/08/1991,$195.34,F,49,21/04/1997,Product Engineer,Financial Services,Affluent Customer,N,Yes,4,
15504,35,298,22/12/2017,30/12/2017,8,TRUE,Approved,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,14/11/2016,$448.68,M,69,15/08/1956,Engineer I,Manufacturing,High Net Worth,N,No,9,
